epoch,train_loss,test_loss,test_acc,lr
64,0.013209744229059158,0.1808349902679366,0.9774,0.1
65,0.019349337824396576,0.16306826395524016,0.9791,0.1
66,0.009999709134874125,0.17059260707768115,0.9783,0.1
67,0.015913435446665753,0.1786003433356079,0.9804,0.1
68,0.018788627572808587,0.16303384337933122,0.9762,0.1
69,0.01532804665312806,0.15195318559593307,0.9809,0.1
70,0.0028733881380763955,0.18505914616079122,0.981,0.1
71,0.0033877097235158133,0.1979595876114,0.9823,0.1
72,0.0022620192816476827,0.20048113978214696,0.9827,0.1
73,0.008085172772051216,0.20065907117729764,0.9806,0.1
74,0.022013299756225395,0.17583799128629932,0.9773,0.1
75,0.018897180629903844,0.17599461189508558,0.9785,0.1
76,0.00792744378724749,0.2102418054171556,0.9794,0.1
77,0.022363382223822656,0.17266301260134934,0.9796,0.1
78,0.02781942472577985,0.20557931507510252,0.9771,0.1
79,0.024675032662180633,0.24218545416978737,0.9752,0.1
80,0.016138828056566364,0.20769898526709707,0.9806,0.1
81,0.011525361691826042,0.22340776567491175,0.9775,0.1
82,0.021224415827099538,0.1573133589639589,0.9795,0.1
83,0.010629583716002278,0.18422696003562009,0.9807,0.1
84,0.015349020557647398,0.29010099888739665,0.9771,0.1
85,0.013838448328716722,0.21235010999977796,0.9794,0.1
86,0.009374369812637654,0.20766058577133828,0.9777,0.1
87,0.010278680871914945,0.18757464122138676,0.9778,0.1
88,0.02059036190266022,0.1986032977794486,0.9793,0.1
89,0.024142680786875394,0.2105065553179834,0.9774,0.1
90,0.268911649494428,1.9873399468743878,0.3376,0.1
91,2.309405829098179,2.3039344647887408,0.1028,0.1
92,2.3048133534917445,2.306364524136683,0.0974,0.1
93,2.304342668702099,2.302278166363953,0.1135,0.1
94,2.304859509600251,2.306159927586841,0.098,0.1
95,2.3049352512176613,2.307474520555727,0.0958,0.1
96,2.304937057403613,2.3069360043592515,0.098,0.1
97,2.3046667141192505,2.3052044188141063,0.1135,0.1
98,2.3049900714776665,2.3043953992758586,0.1135,0.1
99,2.304399825870864,2.3039024832901682,0.1135,0.1
100,2.3051870588554757,2.302518830937185,0.1028,0.1
